x	S_k
-1.2799999999999994	0.7257458941668987
-1.2759999999999994	0.7391627471200302
-1.2719999999999994	0.7527456793433868
-1.2679999999999993	0.7664532876574288
-1.2639999999999993	0.7802424692137953
-1.2599999999999993	0.7940685411227824
-1.2559999999999993	0.8078853670811912
-1.2519999999999993	0.82164549060527
-1.2479999999999993	0.8353002744468156
-1.2439999999999993	0.848800045745312
-1.2399999999999993	0.8620942464453303
-1.2359999999999993	0.875131588486374
-1.2319999999999993	0.8878602132520514
-1.2279999999999993	0.9002278547469651
-1.2239999999999993	0.9121820059530592
-1.2199999999999993	0.923670087802512
-1.2159999999999993	0.9346396201915763
-1.2119999999999993	0.9450383944491683
-1.2079999999999993	0.9548146466655062
-1.2039999999999993	0.9639172312797504
-1.1999999999999993	0.9722957943214255
-1.1959999999999993	0.9799009456984273
-1.1919999999999993	0.9866844299246643
-1.1879999999999993	0.9925992946828492
-1.1839999999999993	0.997600056622625
-1.1799999999999993	1.0016428638011095
-1.1759999999999993	1.0046856541820175
-1.1719999999999993	1.006688309620741
-1.1679999999999993	1.0076128047761534
-1.1639999999999993	1.0074233504053225
-1.1599999999999993	1.006086530514806
-1.1559999999999993	1.003571432861641
-1.1519999999999992	0.9998497723184808
-1.1479999999999992	0.9948960066405141
-1.1439999999999992	0.9886874441967343
-1.1399999999999992	0.9812043432546925
-1.1359999999999992	0.9724300024360443
-1.1319999999999992	0.962350841989804
-1.1279999999999992	0.9509564755612128
-1.1239999999999992	0.9382397721663496
-1.1199999999999992	0.9241969081159843
-1.1159999999999992	0.908827408666554
-1.1119999999999992	0.8921341792114001
-1.1079999999999992	0.8741235258614516
-1.1039999999999992	0.8548051653011914
-1.0999999999999992	0.834192223842892
-1.0959999999999992	0.8123012256396488
-1.0919999999999992	0.7891520700554633
-1.0879999999999992	0.7647679982284764
-1.0839999999999992	0.73917554890122
-1.0799999999999992	0.7124045036293556
-1.0759999999999992	0.6844878215176239
-1.0719999999999992	0.6554615636685279
-1.0679999999999992	0.6253648075654828
-1.0639999999999992	0.5942395516475998
-1.0599999999999992	0.5621306103679053
-1.0559999999999992	0.5290855000603865
-1.0519999999999992	0.4951543159737386
-1.0479999999999992	0.4603896008609823
-1.0439999999999992	0.4248462055439823
-1.0399999999999991	0.38858114190037074
-1.0359999999999991	0.351653428747256
-1.0319999999999991	0.3141239311213101
-1.0279999999999991	0.27605519347826324
-1.0239999999999991	0.237511267356475
-1.0199999999999991	0.19855753406891036
-1.0159999999999991	0.15926052300553062
-1.0119999999999991	0.1196877261437575
-1.0079999999999991	0.0799074093781218
-1.0039999999999991	0.03998842129156949
-0.9999999999999991	-9.172860036952671e-15
-0.9959999999999991	-0.03998842129158743
-0.9919999999999991	-0.07990740937814031
-0.9879999999999991	-0.11968772614377655
-0.9839999999999991	-0.15926052300554833
-0.9799999999999991	-0.19855753406892773
-0.9759999999999991	-0.23751126735649342
-0.9719999999999991	-0.27605519347828106
-0.9679999999999991	-0.31412393112132797
-0.9639999999999991	-0.35165342874727307
-0.9599999999999991	-0.3885811419003872
-0.9559999999999991	-0.42484620554399916
-0.9519999999999991	-0.4603896008609993
-0.9479999999999991	-0.49515431597375376
-0.9439999999999991	-0.5290855000604012
-0.9399999999999991	-0.5621306103679209
-0.935999999999999	-0.5942395516476144
-0.931999999999999	-0.6253648075654972
-0.927999999999999	-0.6554615636685415
-0.923999999999999	-0.6844878215176367
-0.919999999999999	-0.7124045036293685
-0.915999999999999	-0.7391755489012324
-0.911999999999999	-0.7647679982284881
-0.907999999999999	-0.789152070055474
-0.903999999999999	-0.812301225639659
-0.899999999999999	-0.834192223842902
-0.895999999999999	-0.854805165301201
-0.891999999999999	-0.8741235258614601
-0.887999999999999	-0.8921341792114077
-0.883999999999999	-0.9088274086665618
-0.879999999999999	-0.9241969081159915
-0.875999999999999	-0.9382397721663558
-0.871999999999999	-0.9509564755612183
-0.867999999999999	-0.9623508419898089
-0.863999999999999	-0.9724300024360488
-0.859999999999999	-0.9812043432546965
-0.855999999999999	-0.9886874441967376
-0.851999999999999	-0.9948960066405163
-0.847999999999999	-0.9998497723184822
-0.843999999999999	-1.0035714328616425
-0.839999999999999	-1.006086530514807
-0.835999999999999	-1.0074233504053227
-0.831999999999999	-1.0076128047761532
-0.827999999999999	-1.0066883096207404
-0.823999999999999	-1.004685654182016
-0.819999999999999	-1.001642863801108
-0.815999999999999	-0.9976000566226227
-0.811999999999999	-0.9925992946828468
-0.8079999999999989	-0.9866844299246615
-0.8039999999999989	-0.9799009456984241
-0.7999999999999989	-0.972295794321422
-0.7959999999999989	-0.9639172312797462
-0.7919999999999989	-0.9548146466655015
-0.7879999999999989	-0.9450383944491635
-0.7839999999999989	-0.9346396201915712
-0.7799999999999989	-0.9236700878025065
-0.7759999999999989	-0.9121820059530538
-0.7719999999999989	-0.9002278547469599
-0.7679999999999989	-0.8878602132520459
-0.7639999999999989	-0.8751315884863679
-0.7599999999999989	-0.8620942464453244
-0.7559999999999989	-0.8488000457453055
-0.7519999999999989	-0.8353002744468092
-0.7479999999999989	-0.8216454906052638
-0.7439999999999989	-0.8078853670811845
-0.7399999999999989	-0.7940685411227761
-0.7359999999999989	-0.7802424692137894
-0.7319999999999989	-0.7664532876574225
-0.7279999999999989	-0.7527456793433802
-0.7239999999999989	-0.739162747120024
-0.7199999999999989	-0.7257458941668925
-0.7159999999999989	-0.7125347117349231
-0.7119999999999989	-0.6995668745924893
-0.7079999999999989	-0.6868780444850837
-0.7039999999999988	-0.6745017818851735
-0.6999999999999988	-0.6624694662765941
-0.6959999999999988	-0.6508102251849358
-0.6919999999999988	-0.639550872131847
-0.6879999999999988	-0.6287158536571629
-0.6839999999999988	-0.6183272055183777
-0.6799999999999988	-0.6084045181423845
-0.6759999999999988	-0.5989649113696845
-0.6719999999999988	-0.5900230184965963
-0.6679999999999988	-0.5815909795865041
-0.6639999999999988	-0.5736784439869382
-0.6599999999999988	-0.5662925819555245
-0.6559999999999988	-0.5594381052645673
-0.6519999999999988	-0.5531172966214875
-0.6479999999999988	-0.5473300477105404
-0.6439999999999988	-0.5420739056303943
-0.6399999999999988	-0.5373441274722975
-0.6359999999999988	-0.5331337427548656
-0.6319999999999988	-0.5294336234040515
-0.6279999999999988	-0.5262325609407343
-0.6239999999999988	-0.5235173505136629
-0.6199999999999988	-0.5212728813923191
-0.6159999999999988	-0.5194822335126854
-0.6119999999999988	-0.518126779649001
-0.6079999999999988	-0.5171862927664481
-0.6039999999999988	-0.516639058093346
-0.5999999999999988	-0.5164619894369701
-0.5959999999999988	-0.5166307492545142
-0.5919999999999987	-0.5171198719801037
-0.5879999999999987	-0.5179028901001151
-0.5839999999999987	-0.5189524624624151
-0.5799999999999987	-0.5202405043005135
-0.5759999999999987	-0.5217383184510297
-0.5719999999999987	-0.523416727242312
-0.5679999999999987	-0.5252462045335077
-0.5639999999999987	-0.527197007386852
-0.5599999999999987	-0.5292393068613884
-0.5559999999999987	-0.531343317423743
-0.5519999999999987	-0.5334794244808932
-0.5479999999999987	-0.5356183095510633
-0.5439999999999987	-0.5377310726018779
-0.5399999999999987	-0.5397893510996832
-0.5359999999999987	-0.5417654353303902
-0.5319999999999987	-0.5436323795702785
-0.5279999999999987	-0.5453641087048141
-0.5239999999999987	-0.5469355199146096
-0.5199999999999987	-0.5483225790700965
-0.5159999999999987	-0.5495024115001959
-0.5119999999999987	-0.5504533868251579
-0.5079999999999987	-0.5511551975697033
-0.5039999999999987	-0.5515889312995148
-0.49999999999999867	-0.5517371360519038
-0.49599999999999866	-0.5515838788599863
-0.49199999999999866	-0.551114797198834
-0.48799999999999866	-0.5503171432117088
-0.48399999999999865	-0.5491798206045024
-0.47999999999999865	-0.5476934141268
-0.47599999999999865	-0.5458502115884054
-0.47199999999999864	-0.5436442183906242
-0.46799999999999864	-0.5410711645819439
-0.46399999999999864	-0.538128504477888
-0.45999999999999863	-0.534815408914612
-0.45599999999999863	-0.53113275023514
-0.4519999999999986	-0.5270830801359191
-0.4479999999999986	-0.5226706005294433
-0.4439999999999986	-0.5179011276059946
-0.4399999999999986	-0.5127820493039527
-0.4359999999999986	-0.507322276423511
-0.4319999999999986	-0.5015321876429524
-0.4279999999999986	-0.49542356871974985
-0.4239999999999986	-0.4890095461805985
-0.4199999999999986	-0.4823045158249733
-0.4159999999999986	-0.4753240663858619
-0.4119999999999986	-0.4680848987088694
-0.4079999999999986	-0.46060474082688047
-0.4039999999999986	-0.4529022593218242
-0.3999999999999986	-0.44499696737777444
-0.3959999999999986	-0.4369091299405882
-0.39199999999999857	-0.42865966640850073
-0.38799999999999857	-0.4202700512855249
-0.38399999999999856	-0.41176221323513273
-0.37999999999999856	-0.4031584329754922
-0.37599999999999856	-0.3944812404595227
-0.37199999999999855	-0.3857533117831644
-0.36799999999999855	-0.37699736626359515
-0.36399999999999855	-0.3682360641256474
-0.35999999999999854	-0.35949190522940333
-0.35599999999999854	-0.3507871292649451
-0.35199999999999854	-0.3421436178314771
-0.34799999999999853	-0.3335827988076401
-0.34399999999999853	-0.3251255534077768
-0.3399999999999985	-0.3167921263053117
-0.3359999999999985	-0.30860203918926854
-0.3319999999999985	-0.30057400810339074
-0.3279999999999985	-0.2927258648994046
-0.3239999999999985	-0.285074483116725
-0.3199999999999985	-0.27763570858050274
-0.3159999999999985	-0.2704242949883442
-0.3119999999999985	-0.26345384473348843
-0.3079999999999985	-0.25673675518872696
-0.3039999999999985	-0.25028417065102926
-0.2999999999999985	-0.24410594012179745
-0.2959999999999985	-0.23821058107201792
-0.2919999999999985	-0.2326052493153992
-0.2879999999999985	-0.22729571508602098
-0.2839999999999985	-0.22228634539016276
-0.2799999999999985	-0.21758009267493816
-0.27599999999999847	-0.2131784898292688
-0.27199999999999847	-0.20908165150567576
-0.26799999999999846	-0.20528828172447253
-0.26399999999999846	-0.20179568769532727
-0.25999999999999845	-0.19859979976491074
-0.25599999999999845	-0.19569519737359997
-0.25199999999999845	-0.1930751408790356
-0.24799999999999844	-0.19073160907986786
-0.24399999999999844	-0.18865534224935143
-0.23999999999999844	-0.18683589046565902
-0.23599999999999843	-0.18526166700398827
-0.23199999999999843	-0.1839200065347973
-0.22799999999999843	-0.1827972278529254
-0.22399999999999842	-0.18187870084400398
-0.21999999999999842	-0.18114891737751573
-0.21599999999999842	-0.1805915658001829
-0.2119999999999984	-0.18018960868911968
-0.2079999999999984	-0.17992536351142735
-0.2039999999999984	-0.1797805858256882
-0.1999999999999984	-0.17973655465117086
-0.1959999999999984	-0.17977415962253554
-0.1919999999999984	-0.17987398954144143
-0.1879999999999984	-0.18001642193174194
-0.1839999999999984	-0.18018171320192408
-0.17999999999999838	-0.18035008901709684
-0.17599999999999838	-0.1805018344831917
-0.17199999999999838	-0.18061738374806435
-0.16799999999999837	-0.18067740862790477
-0.16399999999999837	-0.18066290587271944
-0.15999999999999837	-0.18055528269164778
-0.15599999999999836	-0.1803364401674615
-0.15199999999999836	-0.1799888541997361
-0.14799999999999836	-0.17949565362784442
-0.14399999999999835	-0.17884069519802942
-0.13999999999999835	-0.1780086350533264
-0.13599999999999834	-0.1769849964409574
-0.13199999999999834	-0.17575623334892784
-0.12799999999999834	-0.17430978980187462
-0.12399999999999833	-0.1726341545656263
-0.11999999999999833	-0.17071891103039438
-0.11599999999999833	-0.16855478206390462
-0.11199999999999832	-0.16613366964802376
-0.10799999999999832	-0.16344868913543298
-0.10399999999999832	-0.160494197986558
-0.09999999999999831	-0.15726581887117677
-0.09599999999999831	-0.15376045704379337
-0.0919999999999983	-0.14997631192687938
-0.0879999999999983	-0.14591288286134474
-0.0839999999999983	-0.1415709690089928
-0.0799999999999983	-0.1369526634171373
-0.07599999999999829	-0.13206134128090352
-0.07199999999999829	-0.12690164246389607
-0.06799999999999828	-0.1214794483627822
-0.06399999999999828	-0.11580185322581184
-0.05999999999999828	-0.1098771300592687
-0.05599999999999827	-0.10371469127921881
-0.05199999999999827	-0.09732504428859962
-0.047999999999998266	-0.09071974218157279
-0.04399999999999826	-0.08391132979806284
-0.03999999999999826	-0.07691328537142611
-0.035999999999998256	-0.06973995803116302
-0.03199999999999825	-0.06240650144041674
-0.02799999999999825	-0.054928803864621144
-0.023999999999998245	-0.04732341498299948
-0.01999999999999824	-0.03960746976861045
-0.015999999999998238	-0.03179860977522744
-0.011999999999998234	-0.02391490218047257
-0.00799999999999823	-0.015974756944258088
-0.003999999999998227	-0.00799684244967698
1.7763568394002505e-15	3.552713678800501e-15
0.00400000000000178	0.007996842449684073
0.008000000000001783	0.015974756944265155
0.012000000000001787	0.023914902180479602
0.01600000000000179	0.031798609775234424
0.020000000000001794	0.03960746976861736
0.024000000000001798	0.0473234149830063
0.0280000000000018	0.054928803864627826
0.032000000000001805	0.06240650144042334
0.03600000000000181	0.06973995803116945
0.04000000000000181	0.0769132853714324
0.044000000000001815	0.083911329798069
0.04800000000000182	0.09071974218157879
0.05200000000000182	0.0973250442886054
0.056000000000001826	0.10371469127922439
0.06000000000000183	0.10987713005927409
0.06400000000000183	0.11580185322581703
0.06800000000000184	0.12147944836278715
0.07200000000000184	0.12690164246390073
0.07600000000000184	0.13206134128090796
0.08000000000000185	0.13695266341714157
0.08400000000000185	0.14157096900899682
0.08800000000000185	0.1459128828613485
0.09200000000000186	0.14997631192688282
0.09600000000000186	0.15376045704379665
0.10000000000000187	0.15726581887117974
0.10400000000000187	0.1604941979865607
0.10800000000000187	0.16344868913543545
0.11200000000000188	0.16613366964802598
0.11600000000000188	0.16855478206390664
0.12000000000000188	0.17071891103039624
0.12400000000000189	0.17263415456562792
0.1280000000000019	0.17430978980187606
0.1320000000000019	0.17575623334892898
0.1360000000000019	0.17698499644095836
0.1400000000000019	0.17800863505332726
0.1440000000000019	0.17884069519802998
0.1480000000000019	0.17949565362784498
0.1520000000000019	0.17998885419973643
0.15600000000000191	0.1803364401674618
0.16000000000000192	0.18055528269164797
0.16400000000000192	0.18066290587271933
0.16800000000000193	0.18067740862790477
0.17200000000000193	0.18061738374806421
0.17600000000000193	0.18050183448319154
0.18000000000000194	0.1803500890170968
0.18400000000000194	0.18018171320192405
0.18800000000000194	0.1800164219317419
0.19200000000000195	0.17987398954144135
0.19600000000000195	0.17977415962253543
0.20000000000000195	0.17973655465117075
0.20400000000000196	0.17978058582568818
0.20800000000000196	0.17992536351142757
0.21200000000000196	0.1801896086891199
0.21600000000000197	0.18059156580018326
0.22000000000000197	0.18114891737751637
0.22400000000000198	0.18187870084400462
0.22800000000000198	0.1827972278529262
0.23200000000000198	0.18392000653479829
0.23600000000000199	0.1852616670039896
0.240000000000002	0.1868358904656607
0.244000000000002	0.18865534224935332
0.248000000000002	0.19073160907986986
0.252000000000002	0.19307514087903774
0.256000000000002	0.19569519737360233
0.260000000000002	0.19859979976491338
0.264000000000002	0.20179568769533024
0.268000000000002	0.20528828172447577
0.272000000000002	0.20908165150567928
0.276000000000002	0.21317848982927268
0.280000000000002	0.21758009267494222
0.28400000000000203	0.222286345390167
0.28800000000000203	0.22729571508602545
0.29200000000000204	0.23260524931540388
0.29600000000000204	0.2382105810720231
0.30000000000000204	0.2441059401218029
0.30400000000000205	0.2502841706510348
0.30800000000000205	0.25673675518873285
0.31200000000000205	0.2634538447334944
0.31600000000000206	0.2704242949883504
0.32000000000000206	0.27763570858050945
0.32400000000000206	0.28507448311673167
0.32800000000000207	0.29272586489941116
0.33200000000000207	0.3005740081033977
0.3360000000000021	0.30860203918927565
0.3400000000000021	0.3167921263053193
0.3440000000000021	0.3251255534077842
0.3480000000000021	0.33358279880764774
0.3520000000000021	0.3421436178314849
0.3560000000000021	0.35078712926495287
0.3600000000000021	0.359491905229411
0.3640000000000021	0.368236064125655
0.3680000000000021	0.3769973662636032
0.3720000000000021	0.38575331178317207
0.3760000000000021	0.3944812404595306
0.3800000000000021	0.40315843297549986
0.3840000000000021	0.4117622132351402
0.3880000000000021	0.42027005128553246
0.3920000000000021	0.42865966640850794
0.39600000000000213	0.43690912994059544
0.40000000000000213	0.4449969673777816
0.40400000000000214	0.45290225932183115
0.40800000000000214	0.4606047408268873
0.41200000000000214	0.468084898708876
0.41600000000000215	0.4753240663858682
0.42000000000000215	0.4823045158249793
0.42400000000000215	0.48900954618060427
0.42800000000000216	0.4954235687197554
0.43200000000000216	0.5015321876429576
0.43600000000000216	0.507322276423516
0.44000000000000217	0.5127820493039574
0.44400000000000217	0.517901127605999
0.4480000000000022	0.5226706005294472
0.4520000000000022	0.527083080135923
0.4560000000000022	0.5311327502351435
0.4600000000000022	0.5348154089146151
0.4640000000000022	0.5381285044778908
0.4680000000000022	0.5410711645819462
0.4720000000000022	0.5436442183906262
0.4760000000000022	0.5458502115884072
0.4800000000000022	0.5476934141268013
0.4840000000000022	0.5491798206045035
0.4880000000000022	0.5503171432117098
0.4920000000000022	0.5511147971988347
0.4960000000000022	0.5515838788599865
0.5000000000000022	0.5517371360519039
0.5040000000000022	0.5515889312995146
0.5080000000000022	0.5511551975697029
0.5120000000000022	0.5504533868251573
0.5160000000000022	0.5495024115001947
0.5200000000000022	0.5483225790700954
0.5240000000000022	0.5469355199146082
0.5280000000000022	0.5453641087048127
0.5320000000000022	0.5436323795702769
0.5360000000000023	0.5417654353303885
0.5400000000000023	0.5397893510996814
0.5440000000000023	0.537731072601876
0.5480000000000023	0.5356183095510615
0.5520000000000023	0.5334794244808913
0.5560000000000023	0.5313433174237409
0.5600000000000023	0.5292393068613868
0.5640000000000023	0.5271970073868504
0.5680000000000023	0.5252462045335059
0.5720000000000023	0.5234167272423104
0.5760000000000023	0.5217383184510285
0.5800000000000023	0.5202405043005124
0.5840000000000023	0.5189524624624142
0.5880000000000023	0.5179028901001141
0.5920000000000023	0.517119871980103
0.5960000000000023	0.516630749254514
0.6000000000000023	0.5164619894369702
0.6040000000000023	0.5166390580933462
0.6080000000000023	0.5171862927664489
0.6120000000000023	0.5181267796490023
0.6160000000000023	0.5194822335126867
0.6200000000000023	0.5212728813923206
0.6240000000000023	0.5235173505136648
0.6280000000000023	0.526232560940737
0.6320000000000023	0.5294336234040545
0.6360000000000023	0.533133742754869
0.6400000000000023	0.5373441274723014
0.6440000000000023	0.5420739056303988
0.6480000000000024	0.5473300477105454
0.6520000000000024	0.5531172966214929
0.6560000000000024	0.5594381052645732
0.6600000000000024	0.5662925819555307
0.6640000000000024	0.573678443986945
0.6680000000000024	0.5815909795865114
0.6720000000000024	0.5900230184966039
0.6760000000000024	0.5989649113696925
0.6800000000000024	0.6084045181423934
0.6840000000000024	0.6183272055183867
0.6880000000000024	0.6287158536571722
0.6920000000000024	0.639550872131857
0.6960000000000024	0.650810225184946
0.7000000000000024	0.6624694662766045
0.7040000000000024	0.6745017818851844
0.7080000000000024	0.686878044485095
0.7120000000000024	0.6995668745925008
0.7160000000000024	0.7125347117349348
0.7200000000000024	0.7257458941669043
0.7240000000000024	0.739162747120036
0.7280000000000024	0.7527456793433926
0.7320000000000024	0.7664532876574346
0.7360000000000024	0.7802424692138016
0.7400000000000024	0.7940685411227884
0.7440000000000024	0.8078853670811972
0.7480000000000024	0.821645490605276
0.7520000000000024	0.8353002744468213
0.7560000000000024	0.8488000457453175
0.7600000000000025	0.8620942464453362
0.7640000000000025	0.8751315884863794
0.7680000000000025	0.887860213252057
0.7720000000000025	0.9002278547469704
0.7760000000000025	0.9121820059530643
0.7800000000000025	0.9236700878025166
0.7840000000000025	0.9346396201915808
0.7880000000000025	0.9450383944491723
0.7920000000000025	0.9548146466655102
0.7960000000000025	0.9639172312797541
0.8000000000000025	0.972295794321429
0.8040000000000025	0.9799009456984304
0.8080000000000025	0.9866844299246672
0.8120000000000025	0.9925992946828517
0.8160000000000025	0.9976000566226266
0.8200000000000025	1.0016428638011108
0.8240000000000025	1.0046856541820184
0.8280000000000025	1.0066883096207417
0.8320000000000025	1.007612804776154
0.8360000000000025	1.007423350405322
0.8400000000000025	1.0060865305148052
0.8440000000000025	1.00357143286164
0.8480000000000025	0.9998497723184787
0.8520000000000025	0.9948960066405115
0.8560000000000025	0.988687444196731
0.8600000000000025	0.9812043432546893
0.8640000000000025	0.9724300024360403
0.8680000000000025	0.9623508419897995
0.8720000000000026	0.9509564755612075
0.8760000000000026	0.9382397721663436
0.8800000000000026	0.9241969081159787
0.8840000000000026	0.9088274086665475
0.8880000000000026	0.8921341792113924
0.8920000000000026	0.8741235258614435
0.8960000000000026	0.8548051653011833
0.9000000000000026	0.8341922238428832
0.9040000000000026	0.8123012256396391
0.9080000000000026	0.789152070055453
0.9120000000000026	0.7647679982284652
0.9160000000000026	0.7391755489012093
0.9200000000000026	0.7124045036293445
0.9240000000000026	0.6844878215176114
0.9280000000000026	0.6554615636685153
0.9320000000000026	0.6253648075654696
0.9360000000000026	0.5942395516475865
0.9400000000000026	0.562130610367892
0.9440000000000026	0.5290855000603719
0.9480000000000026	0.4951543159737232
0.9520000000000026	0.46038960086096803
0.9560000000000026	0.4248462055439677
0.9600000000000026	0.38858114190035475
0.9640000000000026	0.35165342874724015
0.9680000000000026	0.3141239311212938
0.9720000000000026	0.27605519347824714
0.9760000000000026	0.2375112673564591
0.9800000000000026	0.1985575340688935
0.9840000000000027	0.15926052300551324
0.9880000000000027	0.11968772614374124
0.9920000000000027	0.07990740937810543
0.9960000000000027	0.03998842129155209
